instance,algorithm,encoding,fitness_func,run,cover_size,is_valid,fitness,time_sec
scale_free_50nodes,GA,EdgeCentricEncoding,RepairBasedFitness,1,20,False,-27.0,1.8992137908935547
scale_free_50nodes,SA,EdgeCentricEncoding,RepairBasedFitness,1,22,False,-27.0,0.2129213809967041
scale_free_50nodes,TS,EdgeCentricEncoding,RepairBasedFitness,1,18,False,-28.0,0.6635584831237793
scale_free_50nodes,GA,BinaryEncoding,LinearSoftPenalty,2,24,True,-24.0,0.7595725059509277
scale_free_50nodes,SA,BinaryEncoding,LinearSoftPenalty,2,23,False,-27.8,0.08738589286804199
scale_free_50nodes,TS,BinaryEncoding,LinearSoftPenalty,2,24,True,-24.0,0.09786033630371094
scale_free_50nodes,GA,BinaryEncoding,AdaptiveEdgeWeighting,2,24,False,-26.0,0.8066277503967285
scale_free_50nodes,SA,BinaryEncoding,AdaptiveEdgeWeighting,2,25,False,-27.0,0.08774113655090332
scale_free_50nodes,TS,BinaryEncoding,AdaptiveEdgeWeighting,2,23,False,-24.0,0.19907164573669434
scale_free_50nodes,GA,BinaryEncoding,RepairBasedFitness,2,18,False,-24.0,0.8909542560577393
scale_free_50nodes,SA,BinaryEncoding,RepairBasedFitness,2,16,False,-26.0,0.10606503486633301
scale_free_50nodes,TS,BinaryEncoding,RepairBasedFitness,2,13,False,-25.0,0.12146115303039551
scale_free_50nodes,GA,SetEncoding,LinearSoftPenalty,2,28,True,-28.0,0.41794753074645996
scale_free_50nodes,SA,SetEncoding,LinearSoftPenalty,2,26,False,-29.6,0.07463431358337402
scale_free_50nodes,TS,SetEncoding,LinearSoftPenalty,2,24,True,-24.0,0.038842201232910156
scale_free_50nodes,GA,SetEncoding,AdaptiveEdgeWeighting,2,24,False,-27.0,0.45397114753723145
scale_free_50nodes,SA,SetEncoding,AdaptiveEdgeWeighting,2,22,False,-26.0,0.07877898216247559
scale_free_50nodes,TS,SetEncoding,AdaptiveEdgeWeighting,2,23,False,-24.0,0.041214942932128906
scale_free_50nodes,GA,SetEncoding,RepairBasedFitness,2,4,False,-25.0,0.615192174911499
scale_free_50nodes,SA,SetEncoding,RepairBasedFitness,2,14,False,-25.0,0.08305621147155762
scale_free_50nodes,TS,SetEncoding,RepairBasedFitness,2,7,False,-25.0,0.07107281684875488
scale_free_50nodes,GA,EdgeCentricEncoding,LinearSoftPenalty,2,27,True,-27.0,1.892045021057129
scale_free_50nodes,SA,EdgeCentricEncoding,LinearSoftPenalty,2,26,False,-27.2,0.2051844596862793
scale_free_50nodes,TS,EdgeCentricEncoding,LinearSoftPenalty,2,27,True,-27.0,0.6819136142730713
scale_free_50nodes,GA,EdgeCentricEncoding,AdaptiveEdgeWeighting,2,20,False,-27.0,2.033656597137451
scale_free_50nodes,SA,EdgeCentricEncoding,AdaptiveEdgeWeighting,2,25,False,-27.0,0.22182989120483398
scale_free_50nodes,TS,EdgeCentricEncoding,AdaptiveEdgeWeighting,2,23,False,-28.0,0.6604709625244141
scale_free_50nodes,GA,EdgeCentricEncoding,RepairBasedFitness,2,21,False,-27.0,1.9773283004760742
scale_free_50nodes,SA,EdgeCentricEncoding,RepairBasedFitness,2,20,False,-27.0,0.22853374481201172
scale_free_50nodes,TS,EdgeCentricEncoding,RepairBasedFitness,2,23,False,-28.0,0.6584610939025879
scale_free_50nodes,GA,BinaryEncoding,LinearSoftPenalty,3,25,True,-25.0,0.7753126621246338
scale_free_50nodes,SA,BinaryEncoding,LinearSoftPenalty,3,27,False,-30.6,0.08322787284851074
scale_free_50nodes,TS,BinaryEncoding,LinearSoftPenalty,3,24,True,-24.0,0.10272574424743652
scale_free_50nodes,GA,BinaryEncoding,AdaptiveEdgeWeighting,3,23,False,-25.0,0.7866461277008057
scale_free_50nodes,SA,BinaryEncoding,AdaptiveEdgeWeighting,3,26,False,-30.0,0.1009516716003418
scale_free_50nodes,TS,BinaryEncoding,AdaptiveEdgeWeighting,3,24,True,-24.0,0.13268327713012695
scale_free_50nodes,GA,BinaryEncoding,RepairBasedFitness,3,13,False,-24.0,0.8928332328796387
scale_free_50nodes,SA,BinaryEncoding,RepairBasedFitness,3,16,False,-26.0,0.10310983657836914
scale_free_50nodes,TS,BinaryEncoding,RepairBasedFitness,3,19,False,-27.0,0.11074614524841309
scale_free_50nodes,GA,SetEncoding,LinearSoftPenalty,3,27,True,-27.0,0.4109640121459961
scale_free_50nodes,SA,SetEncoding,LinearSoftPenalty,3,26,False,-29.6,0.0726311206817627
scale_free_50nodes,TS,SetEncoding,LinearSoftPenalty,3,24,True,-24.0,0.03597307205200195
scale_free_50nodes,GA,SetEncoding,AdaptiveEdgeWeighting,3,25,False,-26.0,0.4655275344848633
scale_free_50nodes,SA,SetEncoding,AdaptiveEdgeWeighting,3,24,False,-29.0,0.07362818717956543
scale_free_50nodes,TS,SetEncoding,AdaptiveEdgeWeighting,3,21,False,-24.0,0.04146385192871094
scale_free_50nodes,GA,SetEncoding,RepairBasedFitness,3,7,False,-24.0,0.5462806224822998
scale_free_50nodes,SA,SetEncoding,RepairBasedFitness,3,14,False,-25.0,0.0829305648803711
scale_free_50nodes,TS,SetEncoding,RepairBasedFitness,3,7,False,-25.0,0.07005023956298828
scale_free_50nodes,GA,EdgeCentricEncoding,LinearSoftPenalty,3,27,True,-27.0,1.9217486381530762
scale_free_50nodes,SA,EdgeCentricEncoding,LinearSoftPenalty,3,26,False,-27.2,0.21523165702819824
scale_free_50nodes,TS,EdgeCentricEncoding,LinearSoftPenalty,3,28,True,-28.0,0.6715471744537354
scale_free_50nodes,GA,EdgeCentricEncoding,AdaptiveEdgeWeighting,3,24,False,-27.0,1.9475970268249512
scale_free_50nodes,SA,EdgeCentricEncoding,AdaptiveEdgeWeighting,3,23,False,-27.0,0.21668362617492676
scale_free_50nodes,TS,EdgeCentricEncoding,AdaptiveEdgeWeighting,3,24,False,-27.0,0.6538200378417969
scale_free_50nodes,GA,EdgeCentricEncoding,RepairBasedFitness,3,25,False,-27.0,1.92242431640625
scale_free_50nodes,SA,EdgeCentricEncoding,RepairBasedFitness,3,23,False,-27.0,0.21689200401306152
scale_free_50nodes,TS,EdgeCentricEncoding,RepairBasedFitness,3,22,False,-27.0,0.6583826541900635
